,Leave Date,Depart Time (Leg 1),Airline(s),Travel Time,Origin,Destination,Price ($)
1,2023-05-17,3:50 PM,Vietnam Airlines,1 hr 25 min,DAD,HPH,HB 4463
0,2023-05-17,6:45 PM,VietJet Air,1 hr 15 min,HPH,DAD,HB 3755
1,2023-05-17,5:55 PM,Vietnam Airlines,1 hr 20 min,HPH,DAD,HB 5140
0,2023-05-17,8:40 PM,VietJet Air,1 hr 20 min,DAD,CXR,HB 3126
1,2023-05-17,7:05 AM,Vietnam Airlines,1 hr 20 min,DAD,CXR,HB 4107
0,2023-05-17,10:40 AM,VietJet Air,1 hr 5 min,CXR,DAD,HB 2935
1,2023-05-17,9:05 AM,Vietnam Airlines,1 hr 15 min,CXR,DAD,HB 4285
0,2023-05-17,8:05 AM,Bamboo Airways,1 hr 10 min,DAD,DLI,HB 3976
1,2023-05-17,9:10 AM,Vietnam Airlines,1 hr 20 min,DAD,DLI,HB 4543
0,2023-05-17,9:55 AM,Bamboo Airways,1 hr 5 min,DLI,DAD,HB 3431
1,2023-05-17,3:05 PM,Vietnam Airlines,1 hr 15 min,DLI,DAD,HB 3833
0,2023-05-17,11:05 AM,VietJet Air,1 hr 30 min,DAD,VCA,HB 2674
1,2023-05-17,11:00 AM,Vietnam Airlines,1 hr 40 min,DAD,VCA,HB 4107
0,2023-05-17,8:55 AM,VietJet Air,1 hr 30 min,VCA,DAD,HB 3272
1,2023-05-17,1:20 PM,Vietnam Airlines,1 hr 30 min,VCA,DAD,HB 4317
0,2023-05-17,7:30 AM,VietJet Air,1 hr 45 min,DAD,PQC,HB 5476
1,2023-05-17,8:40 AM,Bamboo Airways,1 hr 40 min,DAD,PQC,HB 7058
0,2023-05-17,9:55 AM,VietJet Air,1 hr 45 min,PQC,DAD,HB 4664
1,2023-05-17,2:05 PM,Bamboo Airways,1 hr 40 min,PQC,DAD,HB 4827
0,2023-05-17,1:10 PM,VietJet Air,2 hr 5 min,PQC,HPH,HB 4678
0,2023-05-17,10:30 AM,VietJet Air,2 hr 5 min,HPH,PQC,HB 5533
0,2023-05-17,12:35 PM,Bamboo Airways,50 min,VCA,PQC,HB 3384
0,2023-05-17,4:00 PM,VietJet Air,1 hr 45 min,HPH,CXR,HB 4113
1,2023-05-17,12:45 PM,Vietnam Airlines,1 hr 55 min,HPH,CXR,HB 6219
0,2023-05-17,6:20 PM,VietJet Air,1 hr 45 min,CXR,HPH,HB 4135
1,2023-05-17,10:10 AM,Vietnam Airlines,1 hr 55 min,CXR,HPH,HB 5270
0,2023-05-17,3:35 PM,VietJet Air,1 hr 45 min,HPH,DLI,HB 2832
0,2023-05-17,5:55 PM,VietJet Air,1 hr 40 min,DLI,HPH,HB 2597
0,2023-05-17,8:55 AM,VietJet Air,2 hr 5 min,HPH,VCA,HB 3693
0,2023-05-17,1:10 PM,VietJet Air,2 hr 5 min,PQC,HPH,HB 4678
0,2023-05-17,11:05 AM,VietJet Air,1 hr 35 min,CXR,VII,HB 3095
1,2023-05-17,3:30 PM,Vietnam Airlines,1 hr 40 min,CXR,VII,HB 4737
0,2023-05-17,7:00 AM,VietJet Air,1 hr 35 min,VII,DLI,HB 2674
0,2023-05-17,9:10 AM,VietJet Air,1 hr 35 min,DLI,VII,HB 2470
0,2023-05-17,2:00 PM,VietJet Air,1 hr 50 min,VII,VCA,HB 3807
0,2023-05-17,1:10 PM,Vietnam Airlines,1 hr 15 min,HUI,DLI,HB 3849
0,2023-05-17,11:10 AM,Vietnam Airlines,1 hr 20 min,DLI,HUI,HB 3672
0,2023-05-17,12:35 PM,Bamboo Airways,50 min,VCA,PQC,HB 3384
0,2023-05-18,5:25 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3943
1,2023-05-18,8:10 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3943
2,2023-05-18,6:00 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4093
3,2023-05-18,6:30 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4093
4,2023-05-18,6:45 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4093
5,2023-05-18,10:20 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3943
6,2023-05-18,10:45 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3943
7,2023-05-18,10:50 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 3943
8,2023-05-18,6:00 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4093
9,2023-05-18,7:40 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4093
10,2023-05-18,12:30 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4264
11,2023-05-18,1:20 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4264
12,2023-05-18,2:40 PM,VietJet Air,2 hr 15 min,SGN,HAN,HB 4264
13,2023-05-18,3:30 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4264
14,2023-05-18,4:30 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4264
15,2023-05-18,4:45 PM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4264
16,2023-05-18,7:00 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4534
17,2023-05-18,7:55 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4534
18,2023-05-18,8:45 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4534
19,2023-05-18,9:45 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4534
20,2023-05-18,10:10 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4534
21,2023-05-18,11:00 AM,VietJet Air,2 hr 10 min,SGN,HAN,HB 4534
22,2023-05-18,11:00 PM,Bamboo Airways,2 hr 15 min,SGN,HAN,HB 5295
23,2023-05-18,11:50 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 5295
24,2023-05-18,10:00 PM,Vietnam Airlines,2 hr 10 min,SGN,HAN,HB 5302
25,2023-05-18,10:30 PM,Vietnam Airlines,2 hr 20 min,SGN,HAN,HB 5302
26,2023-05-18,11:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5302
27,2023-05-18,8:30 PM,Vietnam AirlinesOperated by Pacific Airlines,2 hr,SGN,HAN,HB 5367
28,2023-05-18,5:00 AM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5609
29,2023-05-18,6:00 AM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5609
30,2023-05-18,7:00 AM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 5609
31,2023-05-18,5:55 AM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 5640
32,2023-05-18,8:40 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 5640
33,2023-05-18,9:15 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 5640
34,2023-05-18,2:25 PM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 5 min,SGN,HAN,HB 5738
35,2023-05-18,6:15 PM,Vietnam AirlinesOperated by Pacific Airlines,2 hr,SGN,HAN,HB 5738
36,2023-05-18,7:20 AM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 5860
37,2023-05-18,10:40 AM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 5860
38,2023-05-18,12:50 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 5860
39,2023-05-18,2:20 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 5860
40,2023-05-18,5:10 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 5860
41,2023-05-18,6:35 PM,Bamboo Airways,2 hr 10 min,SGN,HAN,HB 5860
42,2023-05-18,6:40 AM,Vietnam AirlinesOperated by Pacific Airlines,2 hr,SGN,HAN,HB 6142
43,2023-05-18,7:25 AM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 15 min,SGN,HAN,HB 6142
44,2023-05-18,10:30 AM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 10 min,SGN,HAN,HB 6142
45,2023-05-18,12:15 PM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 20 min,SGN,HAN,HB 6142
46,2023-05-18,8:00 AM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6223
47,2023-05-18,9:00 AM,Vietnam Airlines,2 hr 20 min,SGN,HAN,HB 6223
48,2023-05-18,11:00 AM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6223
49,2023-05-18,12:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6223
50,2023-05-18,3:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6223
51,2023-05-18,3:35 PM,Vietnam Airlines,2 hr 10 min,SGN,HAN,HB 6223
52,2023-05-18,4:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6223
53,2023-05-18,5:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6223
54,2023-05-18,5:35 PM,Vietnam Airlines,2 hr 10 min,SGN,HAN,HB 6223
55,2023-05-18,6:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6223
56,2023-05-18,7:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6223
57,2023-05-18,7:55 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6223
58,2023-05-18,8:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6223
59,2023-05-18,9:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6223
60,2023-05-18,10:00 AM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6497
61,2023-05-18,1:00 PM,Vietnam Airlines,2 hr 15 min,SGN,HAN,HB 6497
0,2023-05-18,8:00 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3864
1,2023-05-18,9:40 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4011
2,2023-05-18,10:10 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4011
3,2023-05-18,5:10 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3864
4,2023-05-18,6:00 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3864
5,2023-05-18,9:00 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3864
6,2023-05-18,9:35 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3864
7,2023-05-18,10:50 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3864
8,2023-05-18,11:00 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 3864
9,2023-05-18,7:00 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4011
10,2023-05-18,8:10 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4011
11,2023-05-18,8:50 AM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4011
12,2023-05-18,12:30 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4178
13,2023-05-18,1:20 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4178
14,2023-05-18,1:45 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4178
15,2023-05-18,3:05 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4178
16,2023-05-18,3:35 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4178
17,2023-05-18,3:50 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4178
18,2023-05-18,4:30 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4178
19,2023-05-18,5:55 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4443
20,2023-05-18,6:20 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4443
21,2023-05-18,7:40 PM,VietJet Air,2 hr 10 min,HAN,SGN,HB 4443
22,2023-05-18,11:30 PM,Bamboo Airways,2 hr 10 min,HAN,SGN,HB 4747
23,2023-05-18,5:00 AM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5060
24,2023-05-18,6:00 AM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5060
25,2023-05-18,10:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5060
26,2023-05-18,10:30 PM,Vietnam Airlines,2 hr 35 min,HAN,SGN,HB 5060
27,2023-05-18,11:00 PM,Vietnam Airlines,2 hr 25 min,HAN,SGN,HB 5060
28,2023-05-18,7:00 AM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5367
29,2023-05-18,5:35 AM,Bamboo Airways,2 hr 10 min,HAN,SGN,HB 5404
30,2023-05-18,7:50 PM,Bamboo Airways,2 hr 15 min,HAN,SGN,HB 5404
31,2023-05-18,8:20 PM,Bamboo Airways,2 hr 15 min,HAN,SGN,HB 5404
32,2023-05-18,9:20 PM,Bamboo Airways,2 hr 10 min,HAN,SGN,HB 5404
33,2023-05-18,9:50 PM,Bamboo Airways,2 hr 15 min,HAN,SGN,HB 5404
34,2023-05-18,6:20 AM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 30 min,HAN,SGN,HB 5496
35,2023-05-18,9:25 AM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 20 min,HAN,SGN,HB 5496
36,2023-05-18,7:20 AM,Bamboo Airways,2 hr 20 min,HAN,SGN,HB 5628
37,2023-05-18,10:45 AM,Bamboo Airways,2 hr 10 min,HAN,SGN,HB 5628
38,2023-05-18,12:45 PM,Bamboo Airways,2 hr 15 min,HAN,SGN,HB 5628
39,2023-05-18,2:35 PM,Bamboo Airways,2 hr 20 min,HAN,SGN,HB 5628
40,2023-05-18,5:45 PM,Bamboo Airways,2 hr 15 min,HAN,SGN,HB 5628
41,2023-05-18,3:25 PM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 15 min,HAN,SGN,HB 5900
42,2023-05-18,6:45 PM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 15 min,HAN,SGN,HB 5900
43,2023-05-18,7:35 PM,Vietnam AirlinesOperated by Pacific Airlines,2 hr 15 min,HAN,SGN,HB 5900
44,2023-05-18,10:00 AM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
45,2023-05-18,11:00 AM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
46,2023-05-18,12:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
47,2023-05-18,1:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
48,2023-05-18,2:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
49,2023-05-18,3:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
50,2023-05-18,4:55 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
51,2023-05-18,5:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
52,2023-05-18,5:10 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
53,2023-05-18,6:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
54,2023-05-18,6:30 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
55,2023-05-18,7:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
56,2023-05-18,8:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
57,2023-05-18,8:30 PM,Vietnam Airlines,2 hr 25 min,HAN,SGN,HB 5980
58,2023-05-18,9:00 PM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 5980
59,2023-05-18,9:00 AM,Vietnam Airlines,2 hr 15 min,HAN,SGN,HB 6561
0,2023-05-18,5:35 AM,VietJet Air,1 hr 20 min,SGN,DAD,HB 3446
1,2023-05-18,6:20 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 20 min,SGN,DAD,HB 3720
2,2023-05-18,6:45 AM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 20 min,SGN,DAD,HB 3930
3,2023-05-18,1:45 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 25 min,SGN,DAD,HB 3930
4,2023-05-18,7:45 PM,VietJet Air,1 hr 20 min,SGN,DAD,HB 3446
5,2023-05-18,8:35 PM,VietJet Air,1 hr 15 min,SGN,DAD,HB 3446
6,2023-05-18,3:40 PM,VietJet Air,1 hr 20 min,SGN,DAD,HB 3574
7,2023-05-18,4:05 PM,VietJet Air,1 hr 20 min,SGN,DAD,HB 3574
8,2023-05-18,6:20 PM,VietJet Air,1 hr 20 min,SGN,DAD,HB 3574
9,2023-05-18,7:05 AM,VietJet Air,1 hr 20 min,SGN,DAD,HB 3702
10,2023-05-18,1:35 PM,VietJet Air,1 hr 20 min,SGN,DAD,HB 3702
11,2023-05-18,9:20 PM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 3704
12,2023-05-18,9:55 PM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 3704
13,2023-05-18,10:25 PM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 3704
14,2023-05-18,9:35 AM,VietJet Air,1 hr 20 min,SGN,DAD,HB 3830
15,2023-05-18,5:45 AM,Bamboo Airways,1 hr 20 min,SGN,DAD,HB 3866
16,2023-05-18,8:20 PM,Bamboo Airways,1 hr 20 min,SGN,DAD,HB 3866
17,2023-05-18,4:00 PM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 3898
18,2023-05-18,7:10 PM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 3898
19,2023-05-18,7:50 PM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 3898
20,2023-05-18,3:05 PM,Vietnam Airlines,1 hr 35 min,SGN,DAD,HB 4107
21,2023-05-18,8:40 PM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 4107
22,2023-05-18,11:30 AM,VietJet Air,1 hr 20 min,SGN,DAD,HB 4261
23,2023-05-18,7:05 AM,Vietnam Airlines,1 hr 25 min,SGN,DAD,HB 4721
24,2023-05-18,7:35 AM,Vietnam Airlines,1 hr 25 min,SGN,DAD,HB 4721
25,2023-05-18,8:40 AM,Vietnam Airlines,1 hr 25 min,SGN,DAD,HB 4721
26,2023-05-18,9:50 AM,Vietnam Airlines,1 hr 30 min,SGN,DAD,HB 4721
0,2023-05-18,9:45 PM,VietJet Air,1 hr 25 min,DAD,SGN,HB 2188
1,2023-05-18,10:25 PM,VietJet Air,1 hr 25 min,DAD,SGN,HB 2188
2,2023-05-18,10:40 AM,VietJet Air,1 hr 20 min,DAD,SGN,HB 2625
3,2023-05-18,11:35 AM,VietJet Air,1 hr 20 min,DAD,SGN,HB 2625
4,2023-05-18,10:45 AM,Vietnam Airlines,1 hr 40 min,DAD,SGN,HB 3187
5,2023-05-18,7:30 AM,VietJet Air,1 hr 25 min,DAD,SGN,HB 2625
6,2023-05-18,9:00 AM,VietJet Air,1 hr 25 min,DAD,SGN,HB 2625
7,2023-05-18,1:25 PM,VietJet Air,1 hr 25 min,DAD,SGN,HB 2750
8,2023-05-18,3:40 PM,VietJet Air,1 hr 25 min,DAD,SGN,HB 2750
9,2023-05-18,5:40 PM,VietJet Air,1 hr 25 min,DAD,SGN,HB 2750
10,2023-05-18,6:05 PM,VietJet Air,1 hr 25 min,DAD,SGN,HB 2750
11,2023-05-18,12:10 AM,Vietnam Airlines,1 hr 45 min,DAD,SGN,HB 3187
12,2023-05-18,1:55 AM,Vietnam Airlines,1 hr 45 min,DAD,SGN,HB 3187
13,2023-05-18,6:00 AM,Vietnam Airlines,1 hr 40 min,DAD,SGN,HB 3187
14,2023-05-18,7:55 AM,Vietnam Airlines,1 hr 45 min,DAD,SGN,HB 3187
15,2023-05-18,10:00 PM,Vietnam Airlines,1 hr 40 min,DAD,SGN,HB 3187
16,2023-05-18,10:50 PM,Vietnam Airlines,1 hr 40 min,DAD,SGN,HB 3187
17,2023-05-18,10:25 PM,Bamboo Airways,1 hr 30 min,DAD,SGN,HB 3466
18,2023-05-18,9:50 AM,Vietnam Airlines,1 hr 50 min,DAD,SGN,HB 3526
19,2023-05-18,6:20 PM,Vietnam Airlines,1 hr 40 min,DAD,SGN,HB 3526
20,2023-05-18,8:00 PM,Vietnam Airlines,1 hr 45 min,DAD,SGN,HB 3526
21,2023-05-18,9:20 PM,Vietnam Airlines,1 hr 45 min,DAD,SGN,HB 3526
22,2023-05-18,9:05 AM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 30 min,DAD,SGN,HB 3542
23,2023-05-18,8:10 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 30 min,DAD,SGN,HB 3542
24,2023-05-18,4:30 PM,Bamboo Airways,1 hr 25 min,DAD,SGN,HB 3688
25,2023-05-18,2:35 PM,Vietnam Airlines,1 hr 50 min,DAD,SGN,HB 3720
26,2023-05-18,5:35 PM,Vietnam Airlines,1 hr 50 min,DAD,SGN,HB 3720
27,2023-05-18,4:00 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 30 min,DAD,SGN,HB 3752
28,2023-05-18,9:10 AM,Vietnam Airlines,1 hr 35 min,DAD,SGN,HB 3930
0,2023-05-18,5:40 AM,VietJet Air,55 min,SGN,PQC,HB 3168
1,2023-05-18,2:00 PM,VietJet Air,55 min,SGN,PQC,HB 3168
2,2023-05-18,2:45 PM,VietJet Air,1 hr,SGN,PQC,HB 3168
3,2023-05-18,5:55 AM,Bamboo Airways,55 min,SGN,PQC,HB 3838
4,2023-05-18,4:10 PM,VietJet Air,1 hr 5 min,SGN,PQC,HB 3168
5,2023-05-18,7:30 AM,VietJet Air,55 min,SGN,PQC,HB 3392
6,2023-05-18,12:45 PM,VietJet Air,1 hr 5 min,SGN,PQC,HB 3392
7,2023-05-18,10:35 AM,VietJet Air,1 hr,SGN,PQC,HB 3616
8,2023-05-18,8:05 PM,Bamboo Airways,1 hr,SGN,PQC,HB 3838
9,2023-05-18,5:00 PM,Vietnam Airlines,1 hr 15 min,SGN,PQC,HB 4156
10,2023-05-18,6:10 PM,Vietnam Airlines,1 hr 5 min,SGN,PQC,HB 4156
11,2023-05-18,6:20 AM,Vietnam Airlines,1 hr 10 min,SGN,PQC,HB 4317
12,2023-05-18,6:55 AM,Vietnam Airlines,1 hr 5 min,SGN,PQC,HB 4592
13,2023-05-18,10:55 AM,Vietnam Airlines,1 hr 10 min,SGN,PQC,HB 4592
14,2023-05-18,2:35 PM,Vietnam Airlines,1 hr 5 min,SGN,PQC,HB 4592
15,2023-05-18,8:25 AM,Vietnam Airlines,1 hr,SGN,PQC,HB 4721
16,2023-05-18,10:10 AM,Vietnam Airlines,1 hr 10 min,SGN,PQC,HB 4721
17,2023-05-18,12:05 PM,Vietnam Airlines,1 hr 5 min,SGN,PQC,HB 4818
18,2023-05-18,7:10 AM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 5 min,SGN,PQC,HB 4912
19,2023-05-18,8:05 AM,Vietnam AirlinesOperated by Pacific Airlines,55 min,SGN,PQC,HB 4912
20,2023-05-18,9:30 AM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 30 min,SGN,PQC,HB 4912
21,2023-05-18,11:30 AM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 15 min,SGN,PQC,HB 4912
22,2023-05-18,3:10 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 5 min,SGN,PQC,HB 4912
23,2023-05-18,6:05 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr,SGN,PQC,HB 4912
0,2023-05-18,12:10 PM,VietJet Air,1 hr,PQC,SGN,HB 2403
1,2023-05-18,2:25 PM,VietJet Air,1 hr,PQC,SGN,HB 2403
2,2023-05-18,3:30 PM,VietJet Air,1 hr 10 min,PQC,SGN,HB 2403
3,2023-05-18,5:50 PM,VietJet Air,1 hr 10 min,PQC,SGN,HB 2403
4,2023-05-18,7:10 AM,VietJet Air,1 hr 10 min,PQC,SGN,HB 2312
5,2023-05-18,8:00 AM,VietJet Air,1 hr 5 min,PQC,SGN,HB 2312
6,2023-05-18,9:00 AM,VietJet Air,1 hr 10 min,PQC,SGN,HB 2312
7,2023-05-18,8:10 AM,Vietnam Airlines,1 hr 20 min,PQC,SGN,HB 3074
8,2023-05-18,8:40 AM,Vietnam Airlines,1 hr 10 min,PQC,SGN,HB 3074
9,2023-05-18,7:35 AM,Bamboo Airways,1 hr 5 min,PQC,SGN,HB 3324
10,2023-05-18,9:50 PM,Bamboo Airways,1 hr 5 min,PQC,SGN,HB 3324
11,2023-05-18,10:05 AM,Vietnam Airlines,1 hr 20 min,PQC,SGN,HB 3349
12,2023-05-18,12:00 PM,Vietnam Airlines,1 hr 15 min,PQC,SGN,HB 3349
13,2023-05-18,12:45 PM,Vietnam Airlines,1 hr 20 min,PQC,SGN,HB 3349
14,2023-05-18,6:55 PM,Vietnam Airlines,1 hr 25 min,PQC,SGN,HB 3349
15,2023-05-18,7:55 PM,Vietnam Airlines,1 hr 15 min,PQC,SGN,HB 3349
16,2023-05-18,1:50 PM,Vietnam Airlines,1 hr 20 min,PQC,SGN,HB 3510
17,2023-05-18,4:20 PM,Vietnam Airlines,1 hr 20 min,PQC,SGN,HB 3833
18,2023-05-18,8:55 AM,Vietnam AirlinesOperated by Pacific Airlines,1 hr,PQC,SGN,HB 4589
19,2023-05-18,9:45 AM,Vietnam AirlinesOperated by Pacific Airlines,1 hr,PQC,SGN,HB 4589
20,2023-05-18,11:35 AM,Vietnam AirlinesOperated by Pacific Airlines,1 hr,PQC,SGN,HB 4589
21,2023-05-18,1:20 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 20 min,PQC,SGN,HB 4589
22,2023-05-18,4:55 PM,Vietnam AirlinesOperated by Pacific Airlines,1 hr 15 min,PQC,SGN,HB 4589
23,2023-05-18,7:40 PM,Vietnam AirlinesOperated by Pacific Airlines,50 min,PQC,SGN,HB 4589
0,2023-05-18,2:55 PM,VietJet Air,2 hr,SGN,HPH,HB 2650
1,2023-05-18,5:45 PM,VietJet Air,2 hr,SGN,HPH,HB 2650
2,2023-05-18,8:05 AM,Vietnam Airlines,2 hr 10 min,SGN,HPH,HB 2703
3,2023-05-18,5:30 AM,VietJet Air,2 hr,SGN,HPH,HB 2650
4,2023-05-18,7:05 AM,VietJet Air,1 hr 55 min,SGN,HPH,HB 2650
5,2023-05-18,10:20 AM,VietJet Air,2 hr,SGN,HPH,HB 2650
6,2023-05-18,7:35 PM,VietJet Air,2 hr,SGN,HPH,HB 2650
7,2023-05-18,12:10 PM,VietJet Air,2 hr,SGN,HPH,HB 2890
8,2023-05-18,8:15 PM,VietJet Air,2 hr,SGN,HPH,HB 2890
9,2023-05-18,6:40 AM,Vietnam Airlines,2 hr 10 min,SGN,HPH,HB 2977
10,2023-05-18,10:55 AM,Vietnam Airlines,2 hr 10 min,SGN,HPH,HB 2977
11,2023-05-18,6:25 PM,Vietnam Airlines,2 hr 10 min,SGN,HPH,HB 2977
12,2023-05-18,9:15 PM,Vietnam Airlines,2 hr 10 min,SGN,HPH,HB 2977
13,2023-05-18,4:55 PM,Vietnam Airlines,2 hr 5 min,SGN,HPH,HB 3494
14,2023-05-18,8:10 AM,Bamboo Airways,2 hr,SGN,HPH,HB 3756
0,2023-05-18,2:45 PM,VietJet Air,2 hr,HPH,SGN,HB 2597
1,2023-05-18,5:30 PM,VietJet Air,2 hr,HPH,SGN,HB 2597
2,2023-05-18,9:30 AM,Vietnam Airlines,2 hr 10 min,HPH,SGN,HB 2977
3,2023-05-18,11:15 AM,Vietnam Airlines,2 hr 15 min,HPH,SGN,HB 2977
4,2023-05-18,2:15 PM,Vietnam Airlines,2 hr 15 min,HPH,SGN,HB 2977
5,2023-05-18,8:05 AM,VietJet Air,2 hr,HPH,SGN,HB 2597
6,2023-05-18,8:20 PM,VietJet Air,2 hr,HPH,SGN,HB 2597
7,2023-05-18,10:15 PM,VietJet Air,2 hr,HPH,SGN,HB 2597
